uniprot_A	uniprot_B	locus_A	locus_B	label	interaction_type	miscore_max	n_evidences	methods
O48707	Q8GYN0	At2g26400	At3g22070/MZN24_26	negative	none	NA	0	NA
O48707	Q9SIH1	At2g26400	At2g36130	negative	none	NA	0	NA
O48741	P34788	At1g03630	At4g09800	negative	none	NA	0	NA
O48790	Q9SAH1	At2g26760	At1g80890	negative	none	NA	0	NA
O48828	Q1PDZ0	At2g17880	At5g07510	negative	none	NA	0	NA
O48844	Q8L838	At2g32730	At4g01395	negative	none	NA	0	NA
O48845	Q5YGP7	At2g32720	At1g51190	negative	none	NA	0	NA
O48847	Q9ZW31	At2g32700	At2g29500	negative	none	NA	0	NA
O48916	Q9LY43	At2g34770	At3g56030	negative	none	NA	0	NA
O48917	Q9SJM3	At4g33030	At2g36350	negative	none	NA	0	NA
O48963	Q9FK91	At3g45780	At5g22470	negative	none	NA	0	NA
O49160	Q9ZR02	At3g56150	At4g03290	negative	none	NA	0	NA
O49213	Q9FIP0	At1g73250	At5g24190	negative	none	NA	0	NA
O49299	Q9LVI4	At1g23190	At3g17860	negative	none	NA	0	NA
O49404	Q94F00	At4g18890	At1g31190	negative	none	NA	0	NA
O49460	P56762	At4g28510	AtCg00740	negative	none	NA	0	NA
O49515	Q39190	At4g18450	At3g16650	negative	none	NA	0	NA
O49519	O81793	At4g18510	At4g35610	negative	none	NA	0	NA
O49538	Q9FHN8	At5g65790	At5g65930	negative	none	NA	0	NA
O49552	Q9C899	At4g21100	At1g55290	negative	none	NA	0	NA
O49553	Q8H1B3	At4g21110	At1g09080	negative	none	NA	0	NA
O49653	O82568	At4g22720	At3g25585	negative	none	NA	0	NA
O49654	Q9C551	At4g22730	At1g31970	negative	none	NA	0	NA
O49663	Q8GYG0	At4g22820	At5g08139/At5g08140	negative	none	NA	0	NA
O49686	Q8LDI1	At4g17870	At3g19900	negative	none	NA	0	NA
O49697	Q9FNE4	At4g17980	At5g40340	negative	none	NA	0	NA
O64399	Q38900	At5g60890	At2g16600	negative	none	NA	0	NA
O64471	Q84JF2	At2g19080	At1g62855	negative	none	NA	0	NA
O64477	Q8GY79	At2g19130	At5g41070	negative	none	NA	0	NA
O64511	Q9LD40	At2g02710	At4g01010	negative	none	NA	0	NA
O64531	Q9LU64	At1g79220	At5g51100	negative	none	NA	0	NA
O64531	Q9ZVN6	At1g79220	At1g05020	negative	none	NA	0	NA
O64602	Q949S3	At1g70340	At3g42725	negative	none	NA	0	NA
O64638	Q9LRZ4	At2g45580	At3g16800	negative	none	NA	0	NA
O64647	Q941L2	At2g45680	At3g61190	negative	none	NA	0	NA
O64687	Q9M0M4	At2g34600	At4g17270	negative	none	NA	0	NA
O64778	Q9T6H8	At1g61420	At2g07783	negative	none	NA	0	NA
O64798	Q9SUT6	At1g67470	At4g11250	negative	none	NA	0	NA
O64823	Q6DSS2	At2g23790	At2g31862	negative	none	NA	0	NA
O64903	Q9FMR9	At5g63310	At5g22330	negative	none	NA	0	NA
O65373	Q84K71	At1g12060	At2g38330	negative	none	NA	0	NA
O65389	Q9SA23	At1g11915	At1g16240	negative	none	NA	0	NA
O65398	Q8L797	At1g11840	At5g09315	negative	none	NA	0	NA
O65421	Q8H7F6	At4g21560	At2g38270	negative	none	NA	0	NA
O65499	Q07098	At4g35280	At1g10430	negative	none	NA	0	NA
O65508	Q42602	At4g36160	At1g64900	negative	none	NA	0	NA
O65515	Q9MAN1	At4g36240	At1g01030	negative	none	NA	0	NA
O65567	Q94A21	At4g30825	At5g15330	negative	none	NA	0	NA
O65665	Q41969	At4g39780	At5g20920	negative	none	NA	0	NA
O65685	Q42533	At4g34610	At5g16390	negative	none	NA	0	NA
O65685	Q9LTF2	At4g34610	At5g52650	negative	none	NA	0	NA
O65719	P49689	At3g09440	At5g56670	negative	none	NA	0	NA
O65784	Q6NQD9	At3g53280	At5g19480	negative	none	NA	0	NA
O65786	Q8VYF7	At3g26280	At1g71260	negative	none	NA	0	NA
O65896	Q9S7L5	At2g19570	At1g74930	negative	none	NA	0	NA
O80345	Q8GW77	At4g28980	At3g14780/T21E2_3	negative	none	NA	0	NA
O80345	Q9FJB4	At4g28980	At5g35460	negative	none	NA	0	NA
O80438	Q9SZI6	At2g38130	At4g26150	negative	none	NA	0	NA
O80474	Q94BV4	At2g23580	At2g45810	negative	none	NA	0	NA
O80480	Q9M8K6	At1g09270	At3g06120	negative	none	NA	0	NA
O80482	Q9LQT3	At1g09250	At1g75810	negative	none	NA	0	NA
O80482	Q9SMX3	At1g09250	At5g15090	negative	none	NA	0	NA
O80492	Q93VB4	At1g09160	At4g02220	negative	none	NA	0	NA
O80501	Q96285	At2g44610	At3g59700	negative	none	NA	0	NA
O80517	Q9M350	At2g44790	At3g53760	negative	none	NA	0	NA
O80548	Q9SCR0	At1g22730	At3g50650	negative	none	NA	0	NA
O80565	Q1ECK0	At2g43950	At1g03730	negative	none	NA	0	NA
O80574	Q9FUP0	At2g44040	At2g06050	negative	none	NA	0	NA
O80582	Q38822	At2g44130	At1g04240	negative	none	NA	0	NA
O80605	Q9ZR04	At2g02860	At4g03270	negative	none	NA	0	NA
O80632	Q94JX9	At2g39450	At3g49470	negative	none	NA	0	NA
O80638	Q94AT3	At2g39510	At1g49350	negative	none	NA	0	NA
O80651	Q6NNH1	At1g77145	At1g13520	negative	none	NA	0	NA
O80651	Q9LYN0	At1g77145	At3g56110	negative	none	NA	0	NA
O80653	Q94BY8	At1g77180	At5g40660	negative	none	NA	0	NA
O80653	Q9LQ10	At1g77180	At1g62960	negative	none	NA	0	NA
O80653	Q9SZR9	At1g77180	At4g27420	negative	none	NA	0	NA
O80654	Q9MAX3	At1g77200	At1g78000	negative	none	NA	0	NA
O80739	P37107	At1g60160	At5g03940	negative	none	NA	0	NA
O80748	Q9SYT0	At1g60250	At1g35720	negative	none	NA	0	NA
O80759	Q1G3F7	At1g60380	At5g19485	negative	none	NA	0	NA
O80762	Q9FG94	At1g60410	At5g43690	negative	none	NA	0	NA
O80786	Q9CAK8	At2g07690	At1g63970	negative	none	NA	0	NA
O80805	Q9FE67	At1g65330	At5g44210	negative	none	NA	0	NA
O80837	Q42565	At2g45820	At1g25220	negative	none	NA	0	NA
O80860	Q9FH99	At2g30950	At5g67140	negative	none	NA	0	NA
O80861	Q93ZT6	At2g30960	At5g57870	negative	none	NA	0	NA
O80871	Q9LK29	At2g30020	At3g27240	negative	none	NA	0	NA
O80902	Q9SI20	At2g38490	At2g18110	negative	none	NA	0	NA
O80902	Q9ZSK2	At2g38490	At2g31200	negative	none	NA	0	NA
O80915	Q9LXC9	At2g38360	At5g09650	negative	none	NA	0	NA
O80917	Q93YQ1	At2g38340	At3g08850	negative	none	NA	0	NA
O80952	Q8VYJ7	At2g39290	At2g25140	negative	none	NA	0	NA
O80952	Q9LSB2	At2g39290	At3g18650	negative	none	NA	0	NA
O80963	Q93WY4	At2g39180	At2g44745	negative	none	NA	0	NA
O80982	Q645J1	At2g26150		negative	none	NA	0	NA
O80982	Q9SUU8	At2g26150	At4g32440	negative	none	NA	0	NA
O81069	Q9C888	At2g28990	At1g55180	negative	none	NA	0	NA
O81098	Q501B2	At3g22320	At2g35530	negative	none	NA	0	NA
O81148	Q944H1	At3g22110	At4g10470	negative	none	NA	0	NA
O81149	Q9FK28	At1g53850	At5g50440	negative	none	NA	0	NA
O81292	Q0WQN9	At4g02410	At5g10440	negative	none	NA	0	NA
O81292	Q1HDT2	At4g02410	At5g37060	negative	none	NA	0	NA
O81313	Q94AQ0	At4g00120	At4g36970	negative	none	NA	0	NA
O81323	Q9FFD5	At4g00220	At5g16490	negative	none	NA	0	NA
O81325	Q9FPJ4	At4g00231/F6N15.2	At5g47200	negative	none	NA	0	NA
O81445	Q9C5X8	At4g17615	At1g16540	negative	none	NA	0	NA
O81483	P0C7P7	At2g41280	At1g05675	negative	none	NA	0	NA
O81632	Q84JU4	At4g10800	At2g04550	negative	none	NA	0	NA
O81632	Q84TF4	At4g10800	At1g03850	negative	none	NA	0	NA
O81635	Q9SND6	At5g27000	At3g50310	negative	none	NA	0	NA
O81644	Q96253	At2g41740	At1g51650	negative	none	NA	0	NA
O81793	Q9M1K0	At4g35610	At3g56980	negative	none	NA	0	NA
O81836	Q946Y7	At4g27330	At1g28490	negative	none	NA	0	NA
O81838	P30184	At4g27350	At2g24200	negative	none	NA	0	NA
O81851	Q9LRZ6	At4g19700	At3g25810	negative	none	NA	0	NA
O81893	P37106	At4g33770	At1g15310	negative	none	NA	0	NA
O81905	Q9M2Z4	At4g21380	At3g48890	negative	none	NA	0	NA
O82132	Q1ECF1	At5g05410	At4g01026	negative	none	NA	0	NA
O82222	Q9C9H5	At2g23940	At1g71380	negative	none	NA	0	NA
O82226	Q9M274	At2g23980	At3g61910	negative	none	NA	0	NA
O82329	Q9LNV3	At2g14910	At1g07340	negative	none	NA	0	NA
O82337	Q96247	At2g46330	At2g38120	negative	none	NA	0	NA
O82345	Q9FXG6	At2g46240	At1g19680	negative	none	NA	0	NA
O82345	Q9SYK4	At2g46240	At1g05630	negative	none	NA	0	NA
O82352	Q8LCG7	At2g46170	At1g56170	negative	none	NA	0	NA
O82491	Q9SSP5	At4g10710	At1g72810	negative	none	NA	0	NA
O82491	Q9SZI2	At4g10710	At4g26110	negative	none	NA	0	NA
O82568	Q9M007	At3g25585	At5g01690	negative	none	NA	0	NA
O82568	Q9SS37	At3g25585	At3g10260	negative	none	NA	0	NA
O82595	Q8LDI1	At4g01500	At3g19900	negative	none	NA	0	NA
O82617	P42813	At4g10240	At2g02990	negative	none	NA	0	NA
O82632	Q9S9U6	At4g32890	At4g08040	negative	none	NA	0	NA
O82638	Q9ZV06	At4g32960	At2g39020	negative	none	NA	0	NA
O82752	Q9LYG3	At4g23030	At5g11670	negative	none	NA	0	NA
O82756	Q9LD90	At4g23070	At3g57150	negative	none	NA	0	NA
O82798	Q9LHL8	At1g10470	At3g12030	negative	none	NA	0	NA
P04778	Q94KB4	At1g29930	At1g42560	negative	none	NA	0	NA
P04778	Q9FMP4	At1g29930	At5g12190	negative	none	NA	0	NA
P05466	Q9LSH4	At2g45300	At3g17740/MIG5_3	negative	none	NA	0	NA
P0C7P7	Q8LAI1	At1g05675	At3g06100	negative	none	NA	0	NA
P0C896	Q9FRH7	At3g02650	At1g25280	negative	none	NA	0	NA
P0C8R0	Q9SVU0	At5g43820	At4g28720	negative	none	NA	0	NA
P0CB21	Q9LT75	At4g26450	At3g19420	negative	none	NA	0	NA
P0CB21	Q9ZT91	At4g26450	At4g02930	negative	none	NA	0	NA
P10795	P23586	At1g67090	At1g11260	negative	none	NA	0	NA
P10798	Q9FGK0	At5g38410	At5g47570	negative	none	NA	0	NA
P14712	Q9C933	At1g09570	At1g52870	negative	none	NA	0	NA
P14714	Q9XEC3	At5g35840	At4g04450	negative	none	NA	0	NA
P15459	Q7Y1Z8	At4g27160	At4g04320	negative	none	NA	0	NA
P15459	Q9ZUB5	At4g27160	At1g23810	negative	none	NA	0	NA
P20115	P43287	At2g44350	At2g37170	negative	none	NA	0	NA
P21240	Q9M0V0	At1g55490	At4g05450	negative	none	NA	0	NA
P22738	Q9LP48	At1g61580	At1g29195	negative	none	NA	0	NA
P24636	Q24JL3	At5g44340	At1g16460	negative	none	NA	0	NA
P25818	Q9M2S6	At2g36830	At3g55530	negative	none	NA	0	NA
P25856	Q9M817	At3g26650	At1g52190	negative	none	NA	0	NA
P27140	Q9M1E6	At3g01500	At3g45610	negative	none	NA	0	NA
P27450	Q8W470	At4g35600	At2g04900/F1O13.3	negative	none	NA	0	NA
P27450	Q9SHQ6	At4g35600	At1g28760	negative	none	NA	0	NA
P28187	Q9LVI4	At2g43130	At3g17860	negative	none	NA	0	NA
P28188	Q9FHS6	At1g02130	At5g43190	negative	none	NA	0	NA
P28493	Q8GZ22	At1g75040	At2g03430	negative	none	NA	0	NA
P29381	Q9FYA2	At3g58780	At5g13080	negative	none	NA	0	NA
P29385	Q9ZT48	At2g42830	At5g05700	negative	none	NA	0	NA
P29513	Q9SB48	At1g20010	At4g24520	negative	none	NA	0	NA
P30181	Q9M384	At5g55300	At3g54220	negative	none	NA	0	NA
P30184	Q9M898	At2g24200	At3g02420	negative	none	NA	0	NA
P30186	Q94AI7	At3g51260	At1g15750	negative	none	NA	0	NA
P30186	Q9SIN1	At3g51260	At2g42580	negative	none	NA	0	NA
P31169	Q9LHP2	At5g15970	At3g13570	negative	none	NA	0	NA
P31582	Q9SYS3	At5g45130	At4g04570	negative	none	NA	0	NA
P35510	Q93Z81	At2g37040	At3g51860	negative	none	NA	0	NA
P35510	Q9FI87	At2g37040	At5g05990	negative	none	NA	0	NA
P36210	Q9LYR4	At3g27830	At5g13420	negative	none	NA	0	NA
P36397	P40228	At2g47170	At5g47080	negative	none	NA	0	NA
P37107	Q9SRT9	At5g03940	At3g02230	negative	none	NA	0	NA
P37107	Q9XFM0	At5g03940	At5g25890	negative	none	NA	0	NA
P38418	Q39083	At3g45140	At1g56280	negative	none	NA	0	NA
P38418	Q8VYB9	At3g45140	At4g00990	negative	none	NA	0	NA
P40940	Q9LTX2	At2g24765	At5g49980	negative	none	NA	0	NA
P41127	Q9S745	At3g49010	At3g52430	negative	none	NA	0	NA
P41376	Q1JPP8	At3g13920	At5g02220	negative	none	NA	0	NA
P41376	Q9SYP1	At3g13920	At1g20960	negative	none	NA	0	NA
P41377	Q9FH28	At1g54270	At5g49060	negative	none	NA	0	NA
P42698	Q9SLK2	At1g30480	At1g54320	negative	none	NA	0	NA
P42730	Q9CAX3	At1g74310	At3g11550	negative	none	NA	0	NA
P42762	Q9SRQ7	At5g51070	At3g03530	negative	none	NA	0	NA
P42795	Q9XEF1	At2g42740	At2g40210	negative	none	NA	0	NA
P42801	Q9SYS3	At4g39800	At4g04570	negative	none	NA	0	NA
P42818	Q9LYR4	At3g08730	At5g13420	negative	none	NA	0	NA
P43286	Q1PEL7	At3g53420	At3g25650	negative	none	NA	0	NA
P43287	Q42384	At2g37170	At4g15900	negative	none	NA	0	NA
P43294	Q9FHR7	At4g13020	At5g43290	negative	none	NA	0	NA
P43299	Q9M0I6	At4g02060	At4g28210	negative	none	NA	0	NA
P46077	Q9SRQ8	At1g35160	At3g03550	negative	none	NA	0	NA
P46286	Q9C8M5	At2g18020	At1g53700	negative	none	NA	0	NA
P46286	Q9LIQ6	At2g18020	At3g24010	negative	none	NA	0	NA
P46312	Q9FLT8	At4g30950	At5g61700	negative	none	NA	0	NA
P46573	Q9LDE3	At2g28930	At1g23390	negative	none	NA	0	NA
P46600	Q9M1K1	At4g17460	At3g56970	negative	none	NA	0	NA
P46665	Q9T0A6	At5g06710	At4g23910	negative	none	NA	0	NA
P46897	Q29PT3	At2g46680	At3g49760	negative	none	NA	0	NA
P47192	Q8VY60	At2g33120	At1g15260	negative	none	NA	0	NA
P47735	Q5PNT1	At4g28490		negative	none	NA	0	NA
P47735	Q8VY21	At4g28490	At2g47900	negative	none	NA	0	NA
P47998	Q9LVV6	At4g14880	At5g52960/MNB8_2	negative	none	NA	0	NA
P48007	Q6NMB6	At5g20240	At5g59740	negative	none	NA	0	NA
P48785	Q9SUU8	At4g29940	At4g32440	negative	none	NA	0	NA
P49205	Q94C27	At2g04390	At1g70590	negative	none	NA	0	NA
P49597	Q9FJ77	At4g26080	At5g55330	negative	none	NA	0	NA
P51566	Q84W89	At3g53570	At2g42520	negative	none	NA	0	NA
P52032	Q84L32	At2g25080	At1g16190	negative	none	NA	0	NA
P53780	Q9SZM3	At3g57050	At4g38230	negative	none	NA	0	NA
P54609	Q8VYD2	At3g09840	At2g25650	negative	none	NA	0	NA
P54609	Q9SD73	At3g09840	At3g47000/F13I12.50	negative	none	NA	0	NA
P55228	Q9ZT63	At5g48300	At2g46800	negative	none	NA	0	NA
P55852	Q9FKI0	At4g26840	At5g35700	negative	none	NA	0	NA
P56755	Q8GWM8	AtCg01090	At4g16840	negative	none	NA	0	NA
P56760	Q9SAJ6	AtCg00140	At1g79530	negative	none	NA	0	NA
P56761	Q9ZV08	AtCg00270	At2g39000	negative	none	NA	0	NA
P56764	Q93YP9	AtCg00170	At1g19450	negative	none	NA	0	NA
P56764	Q9FLA1	AtCg00170	At5g44960	negative	none	NA	0	NA
P56771	Q8L540	AtCg00540	At4g35760	negative	none	NA	0	NA
P56771	Q8L7A6	AtCg00540	At1g15385	negative	none	NA	0	NA
P56773	Q5HZ36	AtCg00720	At5g56860	negative	none	NA	0	NA
P56773	Q93XN8	AtCg00720	At3g52340	negative	none	NA	0	NA
P56780	Q9LYR4	AtCg00710	At5g13420	negative	none	NA	0	NA
P56785	Q9FYD1	AtCg01130	At3g43590	negative	none	NA	0	NA
P56795	Q9SHC8	AtCg00810	At2g45140	negative	none	NA	0	NA
P56804	Q94CK3	AtCg00330	At5g12390	negative	none	NA	0	NA
P57758	Q93VQ5	At5g40670		negative	none	NA	0	NA
P58684	Q9LJU6	At2g39960	At3g20510	negative	none	NA	0	NA
P59229	Q9S814	At1g75630	At5g03280	negative	none	NA	0	NA
P59233	Q9SSD1	At3g62250	At1g80080	negative	none	NA	0	NA
P60112	Q9LTZ4	AtMg01080	At3g27350	negative	none	NA	0	NA
P61837	Q7XA88	At3g61430		negative	none	NA	0	NA
P62598	Q9SKA8	At2g25180	At2g31920	negative	none	NA	0	NA
P68349	Q95749	At1g21340	AtMg00090	negative	none	NA	0	NA
P68350	Q3YL57	At1g29160	At1g14660	negative	none	NA	0	NA
P82715	Q9LK95	At5g11450	At3g27810	negative	none	NA	0	NA
P82873	Q9C977	At1g27390	At1g80270	negative	none	NA	0	NA
P83484	Q93Z00	At5g08690	At3g47620	negative	none	NA	0	NA
P92557	Q8VY20	AtMg01270	At4g14740	negative	none	NA	0	NA
P92935	Q9FL82	At1g15500	At5g39250	negative	none	NA	0	NA
P92942	Q0WQ91	At3g27170	At5g27940	negative	none	NA	0	NA
P92963	Q6NPD8	At4g17170	At2g15280	negative	none	NA	0	NA
P92965	Q9C9N6	At4g25500	At1g66840	negative	none	NA	0	NA
P92981	Q9LST0	At1g62180	At5g60160	negative	none	NA	0	NA
P93024	Q9LY50	At1g19850	At3g55950	negative	none	NA	0	NA
P93025	Q84W40	At5g58140	At1g72200	negative	none	NA	0	NA
P93045	Q9S7G6	At3g17590	At5g14580	negative	none	NA	0	NA
P93048	Q9C5G2	At1g16000/T24D18_10	At1g15200	negative	none	NA	0	NA
P93303	Q8GWW6	At2g07707	At2g45040	negative	none	NA	0	NA
P93303	Q9SAA2	At2g07707	At1g11750	negative	none	NA	0	NA
P93306	Q9SN23	AtMg00510	At3g49940	negative	none	NA	0	NA
P93743	Q94BZ6	At2g42040	At1g12850	negative	none	NA	0	NA
P93819	Q84MD6	At1g04410	At2g32960	negative	none	NA	0	NA
P93822	Q9LUG9	At1g04370	At3g23590	negative	none	NA	0	NA
P93832	Q9SGH4	At1g80560	At3g01440	negative	none	NA	0	NA
P93836	Q8GWQ6	At1g06570	At5g63440	negative	none	NA	0	NA
Q01474	Q38824	At1g56330	At1g52830	negative	none	NA	0	NA
Q02283	Q93VP9	At3g01470	At4g27585	negative	none	NA	0	NA
Q05466	Q9XIC7	At4g16780	At1g34210	negative	none	NA	0	NA
Q05753	Q9SHG7	At5g66055	At1g17080	negative	none	NA	0	NA
Q05763	Q9FYF9	At4g34570	At1g67340	negative	none	NA	0	NA
Q058I9	Q9C553		At1g51580	negative	none	NA	0	NA
Q058N0	Q94AZ8	At5g57010	At4g22212	negative	none	NA	0	NA
Q058P7	Q9LHA6		At3g28220	negative	none	NA	0	NA
Q06850	Q940T9	At5g04870	At5g24930	negative	none	NA	0	NA
Q08467	Q0WPH8	At5g67380	At3g44200	negative	none	NA	0	NA
Q0PCS3	Q940Y5	At3g19210	At1g23080	negative	none	NA	0	NA
Q0PW40	Q94JR1	At4g23210	At3g10030	negative	none	NA	0	NA
Q0PW40	Q9SIZ5	At4g23210	At2g40260	negative	none	NA	0	NA
Q0V7Y3	Q940T0		At1g79420	negative	none	NA	0	NA
Q0V811	Q9LXV0		At5g12890	negative	none	NA	0	NA
Q0WKW1	Q1ECK0	At3g08020	At1g03730	negative	none	NA	0	NA
Q0WKZ9	Q9LDL7	At5g24690	At5g48150	negative	none	NA	0	NA
Q0WLS8	Q84VW0		At4g15930	negative	none	NA	0	NA
Q0WLZ8	Q9ZUI8	At1g05055	At1g60050	negative	none	NA	0	NA
Q0WM93	Q9M085	At4g02480	At4g31170	negative	none	NA	0	NA
Q0WN54	Q9ZW22	At1g80030	At2g29390	negative	none	NA	0	NA
Q0WNP7	Q9FG87	At2g45890	At5g43760	negative	none	NA	0	NA
Q0WPF2	Q7X887	At4g04885	At2g02060	negative	none	NA	0	NA
Q0WR59	Q9M111	At5g10020	At4g02280	negative	none	NA	0	NA
Q0WRC9	Q6NPE4	At4g02740	At5g14440	negative	none	NA	0	NA
Q0WT48	Q9SGV6	At1g79940	At1g64590	negative	none	NA	0	NA
Q0WTY4	Q8VYL4	At5g44560	At2g37150	negative	none	NA	0	NA
Q0WUA3	Q9LDU6	At1g60600	At1g50430	negative	none	NA	0	NA
Q0WVD6	Q9FIJ5	At3g12270	At5g47860	negative	none	NA	0	NA
Q0WVM4	Q9LD37	At2g23950	At3g17700	negative	none	NA	0	NA
Q0WVR4	Q8W5B1	At3g45880	At4g16845	negative	none	NA	0	NA
Q0WVZ1	Q9C533	At3g03305	At1g69420	negative	none	NA	0	NA
Q0WW40	Q93XX0	At1g16250	At4g10430	negative	none	NA	0	NA
Q0WW84	Q9FIC3	At3g19130	At5g09830	negative	none	NA	0	NA
Q147F7	Q9FX53	At2g24030	At1g13450	negative	none	NA	0	NA
Q147Q9	Q9C5H4		At3g16270	negative	none	NA	0	NA
Q147Q9	Q9S816		At3g03540	negative	none	NA	0	NA
Q17TI5	Q9LK72	At1g31880	At3g16530	negative	none	NA	0	NA
Q1EBV6	Q9SJY4	At5g21010	At2g22510	negative	none	NA	0	NA
Q1EC57	Q9SIR8		At2g25250	negative	none	NA	0	NA
Q1ECF1	Q9FLJ2	At4g01026	At5g61430	negative	none	NA	0	NA
Q1G3K7	Q9LIR8	At4g29658	At3g23880	negative	none	NA	0	NA
Q1G3Q4	Q9SF92	At2g12646	At3g09910	negative	none	NA	0	NA
Q1H595	Q8L7I1	At1g03330	At4g10930	negative	none	NA	0	NA
Q1HDT2	Q93VQ5	At5g37060		negative	none	NA	0	NA
Q1JPM3	Q9LM46	At1g77250	At1g22130	negative	none	NA	0	NA
Q1JPN7	Q9SX27	At2g31800	At1g68640	negative	none	NA	0	NA
Q1PED2	Q6XAT2	At4g00130	At5g07180	negative	none	NA	0	NA
Q1PET6	Q9LUN2	At3g02410	At3g17650	negative	none	NA	0	NA
Q1PEU3	Q9LM77	At2g45650	At1g20770	negative	none	NA	0	NA
Q1PEY6	Q9LZV7	At2g30370	At5g01890	negative	none	NA	0	NA
Q1PFB9	Q9M0F9	At1g79250	At4g29220	negative	none	NA	0	NA
Q1PFV9	Q8GRT9	At1g15610	At3g15690	negative	none	NA	0	NA
Q1PFV9	Q9SZ05	At1g15610	At4g34400	negative	none	NA	0	NA
Q27GM2	Q9C4Z7	At2g07678	At1g69390	negative	none	NA	0	NA
Q29PQ8	Q8VZP6	At1g59940	At2g35710	negative	none	NA	0	NA
Q29PZ8	Q9LUV9	At2g13960	At3g22410	negative	none	NA	0	NA
Q29Q26	Q42338	At2g17390	At3g48140	negative	none	NA	0	NA
Q29Q28	Q39068	At4g23010	At2g17620	negative	none	NA	0	NA
Q29Q34	Q9ZUN5	At5g19440	At2g19580	negative	none	NA	0	NA
Q2EF88	Q9LX49	At5g53550	At3g59220	negative	none	NA	0	NA
Q2HIK4	Q9XII1	At1g29990	At2g16070	negative	none	NA	0	NA
Q2HIW3	Q9SZD4	At1g76590	At4g29040	negative	none	NA	0	NA
Q2LAE1	Q3E7N5	At1g77300	At5g54067	negative	none	NA	0	NA
Q2LAE1	Q8GWL1	At1g77300	At4g21320	negative	none	NA	0	NA
Q2V359	Q9SIP7	At5g20810	At2g31610	negative	none	NA	0	NA
Q2V3B2	Q93Z08	At4g37630	At5g58090	negative	none	NA	0	NA
Q2VWA2	Q9SUR6	At3g15540	At4g23600	negative	none	NA	0	NA
Q304A0	Q8GYK6	At5g09690	At2g32840	negative	none	NA	0	NA
Q38796	Q8L9M8	At4g02560	At1g33810/F14M2_5	negative	none	NA	0	NA
Q38798	Q93W05	At5g07340	At1g10590	negative	none	NA	0	NA
Q38819	Q8VXY0	At1g15570	At2g36145	negative	none	NA	0	NA
Q38819	Q9FG61	At1g15570	At5g36250	negative	none	NA	0	NA
Q38824	Q681Q7	At1g52830	At1g03900	negative	none	NA	0	NA
Q38828	Q84JS6	At1g04100	At1g23380	negative	none	NA	0	NA
Q38832	Q9SJW6	At4g14550	At2g31300	negative	none	NA	0	NA
Q38838	Q8VXZ7	At4g11880	At3g56310	negative	none	NA	0	NA
Q38851	Q9LEQ3	At4g09460	At5g14870	negative	none	NA	0	NA
Q38853	Q9FLP5	At4g35770	At5g55170	negative	none	NA	0	NA
Q38861	Q9FLE2	At5g41370	At5g39930	negative	none	NA	0	NA
Q38879	Q93YW4	At5g39950	At5g38600	negative	none	NA	0	NA
Q38882	Q93WC4	At3g15730	At4g32280	negative	none	NA	0	NA
Q38899	Q9M2S7	At2g37560	At3g55520	negative	none	NA	0	NA
Q38900	Q9SB92	At2g16600	At2g17950	negative	none	NA	0	NA
Q38911	Q9SUD5	At4g14130	At4g28040	negative	none	NA	0	NA
Q38919	Q7G8T1	At1g20090	At3g10470	negative	none	NA	0	NA
Q38919	Q9C5G8	At1g20090	At3g54190	negative	none	NA	0	NA
Q38937	Q9FJ77	At1g75840	At5g55330	negative	none	NA	0	NA
Q38960	Q9LUA2	At3g26640	At3g25890	negative	none	NA	0	NA
Q38970	Q8GYQ9	At1g36160	At1g79020/YUP8H12R_20	negative	none	NA	0	NA
Q38998	Q9SEI4	At2g26650	At5g58290	negative	none	NA	0	NA
Q39008	Q9SAD4	At4g08500	At1g12980	negative	none	NA	0	NA
Q39009	Q944J2	At3g22880	At4g28706	negative	none	NA	0	NA
Q39065	Q8L837	At5g59030	At4g18340	negative	none	NA	0	NA
Q39065	Q9SSK9	At5g59030	At1g70830	negative	none	NA	0	NA
Q39079	Q8VYD4	At2g35720	At1g05580	negative	none	NA	0	NA
Q39083	Q9FKH1	At1g56280	At5g35770	negative	none	NA	0	NA
Q39132	Q8GWE6	At1g14950	At2g19560	negative	none	NA	0	NA
Q39132	Q9T0A8	At1g14950	At4g23930	negative	none	NA	0	NA
Q39173	Q9FZ76	At5g16990	At1g18540	negative	none	NA	0	NA
Q39194	Q9M9S4	At2g30570	At1g14390	negative	none	NA	0	NA
Q39211	Q9ZRE2	At2g15430	At3g11730	negative	none	NA	0	NA
Q39212	Q9XF92	At2g15400	At3g61460	negative	none	NA	0	NA
Q39216	Q8LAK5	At1g60620	At4g30330	negative	none	NA	0	NA
Q39221	Q3E9B8	At2g01470	At5g19410	negative	none	NA	0	NA
Q39221	Q9C524	At2g01470	At1g66430	negative	none	NA	0	NA
Q39233	Q8L5Y2	At5g16830	At1g19490	negative	none	NA	0	NA
Q39241	Q5PP28	At1g45145	At1g02220	negative	none	NA	0	NA
Q39262	Q8VYW7	At5g25160	At5g16210	negative	none	NA	0	NA
Q3E875	Q9C9U2	At5g61530	At1g73690	negative	none	NA	0	NA
Q3E922	Q9LUN5	At5g26805	At3g17620	negative	none	NA	0	NA
Q3E958	Q9LX93	At5g25390	At5g10380	negative	none	NA	0	NA
Q3EB02	Q8GUK8	At3g26110	At5g10060	negative	none	NA	0	NA
Q3EBC8	Q9SJ67	At3g03300	At2g35830	negative	none	NA	0	NA
